الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال
وزارة التعليم,"17 March, 2025",تأمين و توريد الزي المعتمد لخريجي طلاب وطالبات جامعة الباحة الدفعة 19,159735.0
المركز السعودي لكفاءة الطاقة,"17 March, 2025",تطوير خدمة جديدة في تطبيق توكلنا للتكامل مع منصة مدققي الطاقة المستقلين,98789.14
وزارة المالية,"17 March, 2025",تجهيز مساحة مكتبية متكاملة,54237.45
وزارة البلديات والإسكان,"17 March, 2025",تأمين وتوريد خرسانة لبلدية الخبراء ,494615.0
وزارة البلديات والإسكان,"17 March, 2025",احتفال أهالي طبرجل بعيد الفطر المبارك 1446 هـ,97800.0
وزارة البلديات والإسكان,"17 March, 2025",تأمين وتركيب سارية علم ,99785.5
البيئة والمياه والزراعة,"17 March, 2025",فعالية صندوق البيئة,99935.0
وزارة التعليم,"17 March, 2025",توريد مكمل غذائي لقسم التغذية بمستشفى الملك فهد الجامعي بالخبر رقم:52032,15456.0
وزارة البلديات والإسكان,"17 March, 2025",تأمين وتوريد قطع غيار غطاسات لصيانة الأبار ,96827.36
وزارة الاتصالات وتقنية المعلومات,"17 March, 2025",برنامج تطوير القادة,4699279.5
وزارة البلديات والإسكان,"17 March, 2025",صيانة مجسمات العيد ببلدية أحد المسارحة ,99636.0
وزارة البيئة والمياه والزراعة,"17 March, 2025",تأمين قطع غيار للمعدات العاملة بالمؤسسة,97014.0
وزارة الاستثمار,"17 March, 2025",صيانة طابعات,56273.24
وزارة التعليم,"17 March, 2025",تأمين عدد 2000 المطبوعات للمشاركة في معارض التصنيف,11500.0
صندوق التنمية الثقافي,"17 March, 2025",تقديم الخدمات الاستشارية لبرنامج الارتقاء بالحرف والصناعات اليدوية بصندوق التنمية الثقافي,4500000.0
وزارة البيئة والمياه والزراعة,"17 March, 2025",استبدال اقمشة المظلات في مواقع متفرقة تابعة للمؤسسة العامة للري بالاحساء,48686.4
وزارة البلديات والإسكان,"17 March, 2025",توريد بنزين 91,97372.8
وزارة البلديات والإسكان,"17 March, 2025",توريد ديزل ,55384.0
وزارة البلديات والإسكان,"17 March, 2025",تفريغ حاويات النفايات,98325.0
وزارة البلديات والإسكان,"17 March, 2025",توريد مواد كهرباء,99845.3
وزارة البلديات والإسكان,"17 March, 2025",استئجار سيارات بلدية العمار ,140760.0
وزارة البلديات والإسكان,"17 March, 2025",صيانة المجسمات والاشكال الجمالية بابوعريش,0.0
وزارة السياحة,"17 March, 2025",تقديم الخدمات الاستشارية لتطوير الخطة التنفيذية لتنمية القدرات البشرية لقطاع السياحة,1955000.0
وزارة البلديات والإسكان,"17 March, 2025",صيانة دهانات الارصفة,249600.0
هيئة تطوير المنطقة الشرقية,"17 March, 2025",اشتراك في منصة الرصد الإعلامي,482369.8
وزارة التعليم,"17 March, 2025",تأمين احتياجات للتدريب في وحدة المحاكاة والمهارات السريرية كلية الطب ,62847.5
الهيئة العامة للطيران المدني,"17 March, 2025",توريد جلديات مكتبية للهيئة 2025 ,99998.25
وزارة البلديات والإسكان,"17 March, 2025",توريد اعلام وبنرات ,98502.42
وزارة البلديات والإسكان,"17 March, 2025",توريد وتركيب مجسمات لعبارات العيد بحروف مضيئة لبلدية مليجة,99800.0
وزارة البلديات والإسكان,"17 March, 2025",إعادة تأهيل حديقة المخطط في شري,0.0
وزارة التعليم,"17 March, 2025",توريد وتركيب ستائر للمجلس العلمي,22500.0
وزارة التعليم,"17 March, 2025",بشأن توفير الزي الأمني لإدارة الأمن بمستشفى الملك فهد الجامعي بالخبر رقم : 55996,19271.7
البيئة والمياه والزراعة,"17 March, 2025",دراسة اكتوراية لموظفي المركز,9200.0
وزارة البلديات والإسكان,"17 March, 2025",توريد اسمنت لبلدية الفوارة,87975.0
وزارة البلديات والإسكان,"17 March, 2025",اصلاح خارجي // فورشينال رقم 1212 بلدية العقير,4000.0
وزارة الصحة,"17 March, 2025",تأمين تجهيزات للاحتفال بعيد الفطر المبارك احتياج مستشفى الجبيل العام,28980.18
وزارة الصحة,"17 March, 2025",تأمين صندوق لطباعة التقارير المالية و بيانات السجلات لتجمع الشرقية الصحي - الأدارة المالية,12075.0
وزارة الصحة,"17 March, 2025",تأمين ملتقى الإدارة المالية السنوي - تجمع الشرقية الصحي,70819.88
وزارة المالية,"17 March, 2025",فك وتغليف ونقل أثاث بمدينة الرياض ,97750.0
وزارة الصحة,"17 March, 2025",تنفيذ فعالية أمش 30,121670.0
وزارة البلديات والإسكان,"17 March, 2025",تأمين طلبات لإقامة حفل معايدة لبلدية بمحافظة القنفذة,6997.75
وزارة البلديات والإسكان,"17 March, 2025",توريد وتركيب كلمات واشكال مضيئة لبلدية العرضية الشمالية,98910.0
وزارة الصحة,"17 March, 2025",تجهيز حفل معايدة لفرع وزارة الصحة بتبوك,0.0
البيئة والمياه والزراعة,"17 March, 2025",طباعة التقرير السنوي على علب  فاخرة 2025,6727.5
وزارة البلديات والإسكان,"17 March, 2025",تجهيزات احتفالات عيد الفطر المبارك,81040.5
البيئة والمياه والزراعة,"17 March, 2025",تأسيس مركز اختبارت لفرع اكاديمية المياه بالمدينة المنورة,99912.0
وزارة الصحة,"17 March, 2025",ساعات تعليم طبي مستمر مخصصة لانشطة التمريض بعدد (485) ,97000.0
وزارة الصحة,"17 March, 2025","غطاء ميكروسكوب 4229541500300 OPMI DRAPES, MICROSCOPE COVER",10000.0
وزارة الصحة,"17 March, 2025",تهيئة الموقع العام للمستشفيات الميدانية لموسم الحج,5647930.6
وزارة البلديات والإسكان,"17 March, 2025",توريد فراهيل لعمالة بلدية ظهران الجنوب,27922.0
وزارة البلديات والإسكان,"17 March, 2025",افطار وكسوة العيد الفطر المبارك لعمال البلدية,0.0
وزارة الموارد البشرية والتنمية الاجتماعية,"17 March, 2025",تأمين أعمال لوجستية لزيارة معالي الوزير لمنطقة مكة المكرمة,98500.09
وزارة البلديات والإسكان,"17 March, 2025",تأمين اسمدة زراعية بأنواعها لبلدية الافلاج ,83375.0
وزارة البلديات والإسكان,"17 March, 2025",صيانة ونظافة المجسمات لبلدية ابوعجرم والقرى التابعة لها,249400.5
وزارة البلديات والإسكان,"17 March, 2025",صيانة سيارات البلدية,98440.0
وزارة النقل,"17 March, 2025",توثيق حساب المركز الوطني لسلامة النقل على منصة إكس,97239.49
وزارة البلديات والإسكان,"18 March, 2025",صيانة وتوريد انجيله صناعيه ,99946.5
وزارة البلديات والإسكان,"18 March, 2025",توريد قطع غيار للمعدات واّليات النظافة ,299448.5
وزارة الطاقة والصناعة والثروة المعدنية,"18 March, 2025",تجديد اشتراك وخدمات تم الالكترونية,27945.0
وزارة الطاقة والصناعة والثروة المعدنية,"18 March, 2025",توريد كوفي بريك عيد الفطر لعام 1446 هـ,6500.0
